SAAM Person,URI in SAAM,URI in DBPedia,URI found by karma,matched, ,No.1,No.2,No.3,No.4,No.5 ,,,
http://americanart.si.edu/saam/Person_4092,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4092,http://dbpedia.org/resource/Auguste_Rodin,http://dbpedia.org/resource/Auguste_Rodin,0.99443763, same," [0.99443763]	(1.00000000|0.99591031== 1917 | 1917) 	(1.00000000|0.99852198== 1840 | 1840) 	(1.00000000|0.99999930== Auguste Rodin | Auguste Rodin) ",,,,,,,
http://americanart.si.edu/saam/Person_6373,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_6373,http://dbpedia.org/resource/Andr%C3%A9_Castaigne,http://dbpedia.org/resource/Andr%C3%A9_Castaigne,0.99398198, same," [0.99398198]	(1.00000000|0.99586033== 1929 | 1929) 	(1.00000000|0.99811454== 1861 | 1861) 	(1.00000000|0.99999930== Andre Castaigne | Andre Castaigne) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.90740740|0.99999280== Andre Castaigne | Andre Castanet) ",,,,,,
http://americanart.si.edu/saam/Person_2890,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_2890,http://dbpedia.org/resource/Auguste-Louis_Lep%C3%A8re,http://dbpedia.org/resource/Auguste-Louis_Lep%C3%A8re,0.99360875, same," [0.99360875]	(1.00000000|0.99504240== 1918 | 1918) 	(1.00000000|0.99856141== 1849 | 1849) 	(0.97894740|0.99999780== Auguste Louis Lepere | Auguste-Louis Lepere) "," [0.92775819]	(0.91210515|0.97219000== 1918 | 1920) 	(0.87109869|0.95432000== 1849 | 1852) 	(0.88596487|0.99997610== L. A. Lepere | A. L. Beattie) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== 1849 | ----) 	(0.91428572|0.99999280== L. A. Lepere | Anouck Lepere) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.89682543|0.99997610== L. A. Lepere | A.L. Bumgarner) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.88333333|0.99997610== L. A. Lepere | A. L. Raghavan) ",,,
http://americanart.si.edu/saam/Person_987,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_987,http://dbpedia.org/resource/Arthur_Stockdale_Cope,http://dbpedia.org/resource/Arthur_Stockdale_Cope,0.9930092, same," [0.99300920]	(1.00000000|0.99474520== 1940 | 1940) 	(1.00000000|0.99825553== 1857 | 1857) 	(1.00000000|0.99999930== Arthur Stockdale Cope | Arthur Stockdale Cope) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86363637|0.99997610== Arthur Cope | Arthur Cowley) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86363637|0.99997610== Arthur Cope | Arthur Conlin) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86363637|0.99997610== Arthur Cope | Arthur Coates) ",,,,
http://americanart.si.edu/saam/Person_4652,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4652,http://dbpedia.org/resource/Alfred_Stieglitz,http://dbpedia.org/resource/Alfred_Stieglitz,0.992924, same," [0.99292400]	(1.00000000|0.99497665== 1946 | 1946) 	(1.00000000|0.99793770== 1864 | 1864) 	(1.00000000|0.99999930== Alfred Stieglitz | Alfred Stieglitz) ",,,,,,,
http://americanart.si.edu/saam/Person_5300,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_5300,http://dbpedia.org/resource/Adolph_Alexander_Weinman,http://dbpedia.org/resource/Adolph_Alexander_Weinman,0.9929109, same," [0.99291090]	(1.00000000|0.99526858== 1952 | 1952) 	(1.00000000|0.99763182== 1870 | 1870) 	(1.00000000|0.99999930== Adolph Alexander Weinman | Adolph Alexander Weinman) "," [0.03599609]	(0.00000000|0.03772000== ---- | ----) 	(0.87109869|0.95432000== 1870 | 1867) 	(0.88095236|0.99997610== A. A. Weinman | A. W. Strehlow) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.85000002|0.99997610== A. A. Weinman | A. Soundararajan) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.89090908|0.99997610== A. A. Weinman | A. Weerasinghe) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.87619054|0.99997610== A. A. Weinman | A. Ranasinghe) ",,,
http://americanart.si.edu/saam/Person_2758,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_2758,http://dbpedia.org/resource/Albert_Laessle,http://dbpedia.org/resource/Albert_Laessle,0.99266396, same," [0.99266396]	(1.00000000|0.99515812== 1954 | 1954) 	(1.00000000|0.99749441== 1877 | 1877) 	(1.00000000|0.99999930== Albert Laessle | Albert Laessle) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86363637|0.99997610== Albert Laessle | Albert Lai) ",,,,,,
http://americanart.si.edu/saam/Person_742,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_742,http://dbpedia.org/resource/Arthur_Beecher_Carles,http://dbpedia.org/resource/Arthur_Beecher_Carles,0.99232225, same," [0.99232225]	(1.00000000|0.99526858== 1952 | 1952) 	(1.00000000|0.99704037== 1882 | 1882) 	(1.00000000|0.99999930== Arthur Beecher Carles | Arthur Beecher Carles) "," [0.04546278]	(1.00000000|0.99526858== 1952 | 1952) 	(0.00000000|0.04568000== ---- | ----) 	(0.85714287|0.99997610== Arthur B. Carles | Arthur B. Patten) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86153847|0.99997610== Arthur B. Carles | Arthur Carlaw) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86666667|0.99997610== Arthur B. Carles | Arthur Barlowe) "," [0.00172301]	(0.00000000|0.03772000== 1952 | ----) 	(0.00000000|0.04568000== 1882 | ----) 	(0.85600001|0.99997610== Arthur B. Carles | Arthur Beard) ",,,
http://americanart.si.edu/saam/Person_177,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_177,http://dbpedia.org/resource/Andrey_Avinoff,http://dbpedia.org/resource/Andrey_Avinoff,0.99205492, same," [0.99205492]	(1.00000000|0.99515549== 1949 | 1949) 	(1.00000000|0.99688504== 1884 | 1884) 	(1.00000000|0.99999930== Andrey Avinoff | Andrey Avinoff) ",,,,,,,
http://americanart.si.edu/saam/Person_4116,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4116,http://dbpedia.org/resource/Arnold_Ronnebeck,http://dbpedia.org/resource/Arnold_Ronnebeck,0.99195282, same," [0.99195282]	(1.00000000|0.99501610== 1947 | 1947) 	(1.00000000|0.99692208== 1885 | 1885) 	(1.00000000|0.99999930== Arnold Ronnebeck | Arnold Ronnebeck) ",,,,,,,
http://americanart.si.edu/saam/Person_5741,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_5741,http://dbpedia.org/resource/Arthur_Lee_(sculptor),http://dbpedia.org/resource/Arthur_Lee_(sculptor),0.99172213, same," [0.99172213]	(1.00000000|0.99452954== 1961 | 1961) 	(1.00000000|0.99718136== 1881 | 1881) 	(1.00000000|0.99999578== Arthur Lee | Arthur Lee) "," [0.04496129]	(0.95504196|0.98429000== 1961 | 1962) 	(0.00000000|0.04568000== ---- | ----) 	(0.85000002|0.99997610== Arthur Lee | Arthur Lucas) "," [0.03599609]	(0.00000000|0.03772000== ---- | ----) 	(0.87109869|0.95432000== 1881 | 1884) 	(0.86842108|0.99997610== Arthur Lee | Arthur Reed) "," [0.00172305]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.98684210|0.99999780== Arthur Lee | Arthur Lees) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.91666669|0.99999280== Arthur Lee | Art Lee) ",,,
http://americanart.si.edu/saam/Person_452,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_452,http://dbpedia.org/resource/Albert_Bloch,http://dbpedia.org/resource/Albert_Bloch,0.9915854, same," [0.99158540]	(1.00000000|0.99452954== 1961 | 1961) 	(1.00000000|0.99704037== 1882 | 1882) 	(1.00000000|0.99999930== Albert Bloch | Albert Bloch) ",,,,,,,
http://americanart.si.edu/saam/Person_5214,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_5214,http://dbpedia.org/resource/Abraham_Walkowitz,http://dbpedia.org/resource/Abraham_Walkowitz,0.99120813, same," [0.99120813]	(1.00000000|0.99391411== 1965 | 1965) 	(1.00000000|0.99727814== 1878 | 1878) 	(1.00000000|0.99999930== Abraham Walkowitz | Abraham Walkowitz) ",,,,,,,
http://americanart.si.edu/saam/Person_1882,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_1882,http://dbpedia.org/resource/Arshile_Gorky,http://dbpedia.org/resource/Arshile_Gorky,0.99119521, same," [0.99119521]	(1.00000000|0.99514234== 1948 | 1948) 	(1.00000000|0.99603431== 1904 | 1904) 	(1.00000000|0.99999930== Arshile Gorky | Arshile Gorky) ",,,,,,,
http://americanart.si.edu/saam/Person_128,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_128,http://dbpedia.org/resource/Alexander_Archipenko,http://dbpedia.org/resource/Alexander_Archipenko,0.99093521, same," [0.99093521]	(1.00000000|0.99419553== 1964 | 1964) 	(1.00000000|0.99672135== 1887 | 1887) 	(1.00000000|0.99999930== Alexander Archipenko | Alexander Archipenko) "," [0.00172301]	(0.00000000|0.03772000== 1964 | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86419755|0.99997610== Alexander Archipenko | Alexander) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86419755|0.99997610== Alexander Archipenko | Alexander) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== 1887 | ----) 	(0.85135138|0.99997610== Alexander Archipenko | Alexander Ananenkov) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.85135138|0.99997610== Alexander Archipenko | Alexander Aksenenko) ",,,
http://americanart.si.edu/saam/Person_1173,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_1173,http://dbpedia.org/resource/Anthony_de_Francisci,http://dbpedia.org/resource/Anthony_de_Francisci,0.99093521, same," [0.99093521]	(1.00000000|0.99419553== 1964 | 1964) 	(1.00000000|0.99672135== 1887 | 1887) 	(1.00000000|0.99999930== Anthony de Francisci | Anthony de Francisci) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.88172042|0.99997610== Anthony de Francisci | Anthony de Sa) ",,,,,,
http://americanart.si.edu/saam/Person_2361,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_2361,http://dbpedia.org/resource/Anna_Hyatt_Huntington,http://dbpedia.org/resource/Anna_Hyatt_Huntington,0.99050944, same," [0.99050944]	(1.00000000|0.99305409== 1973 | 1973) 	(1.00000000|0.99743825== 1876 | 1876) 	(1.00000000|0.99999930== Anna Hyatt Huntington | Anna Hyatt Huntington) ",,,,,,,
http://americanart.si.edu/saam/Person_4269,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4269,http://dbpedia.org/resource/Augusta_Savage,http://dbpedia.org/resource/Augusta_Savage,0.99040746, same," [0.99040746]	(1.00000000|0.99407718== 1962 | 1962) 	(1.00000000|0.99630913== 1892 | 1892) 	(1.00000000|0.99999930== Augusta Savage | Augusta Savage) ",,,,,,,
http://americanart.si.edu/saam/Person_1366,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_1366,http://dbpedia.org/resource/Alan_Durst,http://dbpedia.org/resource/Alan_Durst,0.99028871, same," [0.99028871]	(1.00000000|0.99320401== 1970 | 1970) 	(1.00000000|0.99706546== 1883 | 1883) 	(1.00000000|0.99999930== Alan Durst | Alan Durst) ",,,,,,,
http://americanart.si.edu/saam/Person_711,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_711,http://dbpedia.org/resource/Alexander_Stirling_Calder,http://dbpedia.org/resource/Alexander_Stirling_Calder,0.99023725, same," [0.99023725]	(1.00000000|0.99258858== 1945 | 1945) 	(1.00000000|0.99763182== 1870 | 1870) 	(1.00000000|0.99999930== Alexander Stirling Calder | Alexander Stirling Calder) ",,,,,,,
http://americanart.si.edu/saam/Person_6693,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_6693,http://dbpedia.org/resource/Alfred_Cheney_Johnston,http://dbpedia.org/resource/Alfred_Cheney_Johnston,0.99019875, same," [0.99019875]	(1.00000000|0.99325661== 1971 | 1971) 	(1.00000000|0.99692208== 1885 | 1885) 	(1.00000000|0.99999930== Alfred Cheney Johnston | Alfred Cheney Johnston) ",,,,,,,
http://americanart.si.edu/saam/Person_2203,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_2203,http://dbpedia.org/resource/Aldro_Hibbard,http://dbpedia.org/resource/Aldro_Hibbard,0.9901426, same," [0.99014260]	(1.00000000|0.99340389== 1972 | 1972) 	(1.00000000|0.99671776== 1886 | 1886) 	(1.00000000|0.99999930== Aldro Hibbard | Aldro Hibbard) ",,,,,,,
http://americanart.si.edu/saam/Person_4778,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4778,http://dbpedia.org/resource/Alma_Thomas,http://dbpedia.org/resource/Alma_Thomas,0.99013359, same," [0.99013359]	(1.00000000|0.99353539== 1978 | 1978) 	(1.00000000|0.99657677== 1891 | 1891) 	(1.00000000|0.99999930== Alma Thomas | Alma Thomas) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.88095236|0.99997610== Alma Thomas | Audra Thomas) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.89999998|0.99997610== Alma Thomas | Alec Thomas) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.89473683|0.99997610== Alma Thomas | A. V. Thomas) ",,,,
http://americanart.si.edu/saam/Person_4649,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4649,http://dbpedia.org/resource/Albert_Stewart,http://dbpedia.org/resource/Albert_Stewart,0.98996711, same," [0.98996711]	(1.00000000|0.99391411== 1965 | 1965) 	(1.00000000|0.99602953== 1900 | 1900) 	(1.00000000|0.99999930== Albert Stewart | Albert Stewart) "," [0.03756934]	(0.00000000|0.03772000== ---- | ----) 	(1.00000000|0.99602953== 1900 | 1900) 	(0.86000001|0.99997610== Albert Stewart | Albert Shears) "," [0.03644042]	(0.00000000|0.03772000== ---- | ----) 	(0.91210515|0.96610000== 1900 | 1898) 	(0.86000001|0.99997610== Albert Stewart | Albert Carter) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.89130437|0.99997610== Albert Stewart | Art Stewart) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86000001|0.99997610== Albert Stewart | Allan Stewart) ",,,
http://americanart.si.edu/saam/Person_442,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_442,http://dbpedia.org/resource/Arnold_Blanch,http://dbpedia.org/resource/Arnold_Blanch,0.98983064, same," [0.98983064]	(1.00000000|0.99333025== 1968 | 1968) 	(1.00000000|0.99647760== 1896 | 1896) 	(1.00000000|0.99999930== Arnold Blanch | Arnold Blanch) ",,,,,,,
http://americanart.si.edu/saam/Person_3650,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_3650,http://dbpedia.org/resource/Abbo_Ostrowsky,http://dbpedia.org/resource/Abbo_Ostrowsky,0.98979573, same," [0.98979573]	(1.00000000|0.99326187== 1975 | 1975) 	(1.00000000|0.99651105== 1889 | 1889) 	(1.00000000|0.99999930== Abbo Ostrowsky | Abbo Ostrowsky) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86000001|0.99997610== Abbo Ostrowsky | Avi Ostrowsky) ",,,,,,
http://americanart.si.edu/saam/Person_1127,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_1127,http://dbpedia.org/resource/Andrew_Dasburg,http://dbpedia.org/resource/Andrew_Dasburg,0.98969004, same," [0.98969004]	(1.00000000|0.99294626== 1979 | 1979) 	(1.00000000|0.99672135== 1887 | 1887) 	(1.00000000|0.99999930== Andrew Dasburg | Andrew Dasburg) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.89999998|0.99997610== Andrew Michael Dasburg | Andrew Michael Stahl) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.85185188|0.99997610== Andrew Dasburg | Andrew) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.88372093|0.99997610== Andrew Michael Dasburg | Andrew Michael Bruckner) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.85185188|0.99997610== Andrew Dasburg | Andrew) ",,,
http://americanart.si.edu/saam/Person_4332,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4332,http://dbpedia.org/resource/Anton_Sch%C3%BCtz,http://dbpedia.org/resource/Anton_Sch%C3%BCtz,0.98966528, same," [0.98966528]	(1.00000000|0.99328817== 1977 | 1977) 	(1.00000000|0.99635333== 1894 | 1894) 	(1.00000000|0.99999930== Anton Schutz | Anton Schutz) ",,,,,,,
http://americanart.si.edu/saam/Person_3473,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_3473,http://dbpedia.org/resource/Archie_Musick,http://dbpedia.org/resource/Archie_Musick,0.98958633, same," [0.98958633]	(1.00000000|0.99353539== 1978 | 1978) 	(1.00000000|0.99602595== 1902 | 1902) 	(1.00000000|0.99999930== Archie Musick | Archie Musick) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.85714287|0.99997610== Archie L. Musick | Archie L. Turner) ",,,,,,
http://americanart.si.edu/saam/Person_710,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_710,http://dbpedia.org/resource/Alexander_Calder,http://dbpedia.org/resource/Alexander_Calder,0.98950286, same," [0.98950286]	(1.00000000|0.99333551== 1976 | 1976) 	(1.00000000|0.99614304== 1898 | 1898) 	(1.00000000|0.99999859== Alexander Calder | Alexander Calder) "," [0.96841716]	(0.91210515|0.97219000== 1976 | 1978) 	(1.00000000|0.99614304== 1898 | 1898) 	(0.87931037|0.99997610== Alexander Calder | Alexander Holle) "," [0.96524060]	(0.95504196|0.98429000== 1976 | 1977) 	(0.95504196|0.98067000== 1898 | 1899) 	(0.88709676|0.99997610== Alexander Calder | Alexander Neufeld) "," [0.96524060]	(0.95504196|0.98429000== 1976 | 1977) 	(0.95504196|0.98067000== 1898 | 1899) 	(0.86363637|0.99997610== Alexander Calder | Alexander Valentine) "," [0.94793729]	(1.00000000|0.99333551== 1976 | 1976) 	(0.87109869|0.95432000== 1898 | 1895) 	(0.85483873|0.99997610== Alexander Calder | Alexander Frumkin) ",,,
http://americanart.si.edu/saam/Person_1021,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_1021,http://dbpedia.org/resource/Allyn_Cox,http://dbpedia.org/resource/Allyn_Cox,0.98940084, same," [0.98940084]	(1.00000000|0.99289892== 1982 | 1982) 	(1.00000000|0.99647760== 1896 | 1896) 	(1.00000000|0.99999930== Allyn Cox | Allyn Cox) ",,,,,,,
http://americanart.si.edu/saam/Person_1887,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_1887,http://dbpedia.org/resource/Adolph_Gottlieb,http://dbpedia.org/resource/Adolph_Gottlieb,0.98939322, same," [0.98939322]	(1.00000000|0.99342493== 1974 | 1974) 	(1.00000000|0.99594231== 1903 | 1903) 	(1.00000000|0.99999930== Adolph Gottlieb | Adolph Gottlieb) ",,,,,,,
http://americanart.si.edu/saam/Person_5531,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_5531,http://dbpedia.org/resource/Adja_Yunkers,http://dbpedia.org/resource/Adja_Yunkers,0.98902406, same," [0.98902406]	(1.00000000|0.99296730== 1983 | 1983) 	(1.00000000|0.99602953== 1900 | 1900) 	(1.00000000|0.99999930== Adja Yunkers | Adja Yunkers) ",,,,,,,
http://americanart.si.edu/saam/Person_591,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_591,http://dbpedia.org/resource/Alexander_Brook,http://dbpedia.org/resource/Alexander_Brook,0.9890084, same," [0.98900840]	(1.00000000|0.99283843== 1980 | 1980) 	(1.00000000|0.99614304== 1898 | 1898) 	(1.00000000|0.99999930== Alexander Brook | Alexander Brook) "," [0.03698999]	(0.00000000|0.03772000== 1980 | ----) 	(0.95504196|0.98067000== 1898 | 1899) 	(0.87037039|0.99997610== Alexander Brook | Alexander Beck) "," [0.00172304]	(0.00000000|0.03772000== 1980 | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.90909094|0.99999280== Alexander Brook | Alexander) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.90909094|0.99999280== Alexander Brook | Alexander) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.90909094|0.99999280== Alexander Brook | Alexander) ",,,
